5615.335875736782,1669804853.7276266
15856.204564646901,1669804853.7336934
12140.236786752708,1669804853.7340345
-3178.9287466976693,1669804853.7729146
-2706.518307796129,1669804853.7734294
10290.473109161825,1669804853.778077
7139.784519915647,1669804853.7783089
-7422.706926708875,1669804853.7813334
-4842.191764567122,1669804853.781547
8363.064633301648,1669804853.8160768
2560.7979587662794,1669804853.816506
-14453.442632510403,1669804853.820313
-11126.458445613483,1669804853.8205984
5265.130952897911,1669804853.8242111
2053.561947807419,1669804853.8245478
-15279.032870780267,1669804853.8274157
-13608.67250681822,1669804853.8276293
3401.330856620726,1669804853.85814
2957.4838545116277,1669804853.8586535
-12487.225090643293,1669804853.8611634
-11053.247490268785,1669804853.8615074
5639.864857202831,1669804853.864837
6901.889991338855,1669804853.8652112
-6281.749451955918,1669804853.869244
-4249.814851940172,1669804853.8695612
10853.470941302725,1669804853.8731456
9490.745395140586,1669804853.8739586
-4606.334336758708,1669804853.9052207
-2138.727357368102,1669804853.905777
12216.472654314524,1669804853.909651
8762.939517492046,1669804853.9100175
-6803.854910664826,1669804853.9130912
-3220.096979060435,1669804853.9133794
13561.020458109793,1669804853.9160464
10079.886300773993,1669804853.9163826
-8450.385830891059,1669804853.9489534
-7028.391430714991,1669804853.9493926
9454.002693657269,1669804853.9532459
6046.421395231459,1669804853.9535325
-12122.862448880795,1669804853.956055
-10485.980200219876,1669804853.9563935
6257.421190375609,1669804853.9588652
4511.141504826012,1669804853.9591415
-10967.765846413975,1669804853.9617352
-8347.238772960169,1669804853.962018
7190.332242848172,1669804853.9925396
4683.534461688833,1669804853.9927979
-11044.173202232821,1669804853.9952826
-8266.306651852901,1669804853.995573
8392.926050459151,1669804853.998396
6620.112789416928,1669804853.998658
-8959.199908547667,1669804854.000899
-6490.394408844183,1669804854.001164
9334.50936117763,1669804854.0391712
6333.885484909482,1669804854.039553
-9893.160387606391,1669804854.0435395
-6502.947270973328,1669804854.043953
10636.506409862495,1669804854.0458617
8694.694059191994,1669804854.046077
-7938.6335297767655,1669804854.0478559
-7001.512909507546,1669804854.0480566
7949.39009988271,1669804854.0838864
5546.484625544328,1669804854.084373
-10112.236590314553,1669804854.0870006
-7653.289506324313,1669804854.087321
8258.2584217106,1669804854.126956
5612.209587059949,1669804854.127199
-10301.57870753631,1669804854.1291595
-6787.677521958096,1669804854.1294234
10263.966715977565,1669804854.1316805
7627.461537470792,1669804854.1319695
-9604.942743798973,1669804854.1344972
-8175.9148128726565,1669804854.134788
8258.131630529917,1669804854.1372519
7329.95594452243,1669804854.1375346
-7222.312156517781,1669804854.1396403
-4595.091864775664,1669804854.1405373
11115.687838799991,1669804854.1742241
8980.107887109243,1669804854.174655
-7788.206010098381,1669804854.1780527
-7425.0815409658035,1669804854.1784432
7596.450288811283,1669804854.1812222
6866.149713791326,1669804854.1814308
-6832.107956038541,1669804854.1831756
-4467.009999579774,1669804854.1833825
10264.743977781725,1669804854.217765
8368.99754839007,1669804854.2181022
-6001.67467302496,1669804854.2205086
-4064.650446075548,1669804854.220834
9761.404635972018,1669804854.2231996
7024.432494824536,1669804854.2235122
-7885.983540910707,1669804854.225901
-6756.044900441724,1669804854.2261558
7118.252839037491,1669804854.2281196
5401.973319509662,1669804854.2284722
-8259.271194250798,1669804854.2625923
-4953.796619143332,1669804854.2629154
9671.971052965137,1669804854.264991
6352.924307703312,1669804854.2652726
-9112.37683652131,1669804854.267386
-7334.924026082451,1669804854.2676523
6975.6443758260675,1669804854.2697053
4807.2411052415255,1669804854.2699857
-9240.572808927656,1669804854.3091724
-6577.461705115198,1669804854.309644
8753.826822502378,1669804854.3128188
7892.365509727651,1669804854.3131034
-6349.2992983864315,1669804854.3153408
-5630.2966094198755,1669804854.315616
7182.957968693834,1669804854.3176413
4696.995639902066,1669804854.317951
-9684.701669198625,1669804854.3201652
-8425.333394552299,1669804854.3204598
5351.411897562112,1669804854.3542457
4274.629302595332,1669804854.3547504
-8308.13054151152,1669804854.358298
-6102.581792207035,1669804854.358777
6638.954639833203,1669804854.3615193
3965.4833977779144,1669804854.3618093
-8915.859088850299,1669804854.3640409
-5555.789253905814,1669804854.364332
8337.023829947915,1669804854.396855
6015.690753624592,1669804854.3970797
-7368.489179238784,1669804854.3985348
-5371.440727823903,1669804854.3987415
7588.014468597028,1669804854.4001956
5560.476370753153,1669804854.4005613
-8224.658718729463,1669804854.4030428
-7226.271037533683,1669804854.4033391
6811.472358477293,1669804854.4057941
5960.856811155369,1669804854.4061682
-8015.60758281067,1669804854.4429624
-6693.974315119792,1669804854.4433272
7227.431942336569,1669804854.445627
5667.618433152502,1669804854.4459267
-8160.88654245277,1669804854.4481194
-6449.831558191162,1669804854.4484417
7200.415662152632,1669804854.4506996
5230.001812518894,1669804854.4509957
-8129.880768799878,1669804854.488703
-5603.030916528502,1669804854.4891849
7899.460713392904,1669804854.4925973
5345.72678789976,1669804854.492897
-8307.808670533479,1669804854.4948866
-6138.18450961822,1669804854.4951377
7303.255926941519,1669804854.4971108
4847.9261278928025,1669804854.497379
-8921.65458655202,1669804854.5332193
-6664.383226545979,1669804854.5336082
7284.0441981499425,1669804854.5363805
5488.348046189476,1669804854.53669
-8286.30849003802,1669804854.5392451
-5721.613148765956,1669804854.539608
9480.937562733832,1669804854.5417047
7809.827348646312,1669804854.541948
-6860.930148332699,1669804854.5434046
-5259.272286675736,1669804854.5435913
9067.494202746275,1669804854.5452106
7566.809164676219,1669804854.5454311
-6869.430266969007,1669804854.578768
-5326.811546494871,1669804854.579264
8638.806592774,1669804854.5818095
5959.143769922295,1669804854.5821192
-8737.617537949447,1669804854.584395
-6433.755353442951,1669804854.5846934
8633.012564110193,1669804854.5869465
7121.8958922392285,1669804854.5872416
-7517.888238497468,1669804854.623875
-5874.736896884187,1669804854.6244123
8437.747662334286,1669804854.6276367
6021.225276893729,1669804854.6280413
-8736.563816553715,1669804854.630122
-6214.147968461277,1669804854.6303623
8949.966119614011,1669804854.6321945
6834.607556600202,1669804854.6324947
-8207.888643844793,1669804854.6677089
-6347.17256586473,1669804854.6680532
8099.413915649904,1669804854.6703775
5275.644655017108,1669804854.6706903
-10140.768173289563,1669804854.6731813
-7681.133404715207,1669804854.673506
7789.92135686757,1669804854.6757755
5544.726236178042,1669804854.676101
-9228.384821078198,1669804854.6785378
-6037.845459544852,1669804854.678826
9160.456163587742,1669804854.7586443
6095.372320656806,1669804854.7593055
-9005.791704541341,1669804854.7619925
-6135.674999033251,1669804854.7622433
9206.6322480127,1669804854.764386
7152.383040248434,1669804854.7646263
-7745.233341248191,1669804854.7666266
-5539.74679372025,1669804854.7668734
9462.070174331204,1669804854.803523
7189.7584392670415,1669804854.8039467
-8036.597256959503,1669804854.8068466
-5639.700882914705,1669804854.8072789
8971.702977100824,1669804854.811718
4095.8287480048566,1669804854.813869
-13777.19675049232,1669804854.8141508
-12492.1720182295,1669804854.8163102
3336.911903359651,1669804854.8165855
2815.901302143261,1669804854.8485904
-10912.523218402195,1669804854.8490171
-17700.230620420574,1669804854.8518996
-18549.3055070449,1669804854.852332
-10319.496858029375,1669804854.855293
3841.6292317083025,1669804854.8556745
3749.7856408192138,1669804854.857674
-6629.39480862058,1669804854.85791
-3476.513180401584,1669804854.8594315
8574.85379370614,1669804854.8596303
4739.751720065478,1669804854.8611126
-6893.274263984726,1669804854.8613126
418.7417862337379,1669804854.8628128
16022.237514630104,1669804854.8632169
10684.837888681097,1669804854.8937342
-5443.038446566666,1669804854.894221
-934.3150357706862,1669804854.8968973
16275.109947303017,1669804854.8970947
13095.587669473043,1669804854.8986223
-5232.847700969204,1669804854.8988469
-5185.127987341715,1669804854.9008758
10908.291939055445,1669804854.901153
11116.83537464582,1669804854.937824
-3803.0992300551216,1669804854.9381227
-4544.430099869658,1669804854.939901
8934.799549078522,1669804854.9401681
9343.253087389909,1669804854.9424
-2889.1745095333827,1669804854.942717
-1933.384850858014,1669804854.9451673
9453.919501744886,1669804854.9454694
5956.738925308195,1669804854.982968
-7985.4129115858,1669804854.9834933
-5580.506311294001,1669804854.9863312
7981.326201388103,1669804854.9866548
4497.340230784952,1669804854.9890301
-10236.515812468197,1669804854.9893742
-6580.600462678708,1669804854.9918573
9945.505854433113,1669804854.9921896
7717.917149878643,1669804854.99382
-8958.865153841816,1669804854.9940233
-8467.717484960818,1669804855.028574
6377.100738076004,1669804855.0288303
6115.744167561099,1669804855.0305378
-7585.6512112635155,1669804855.03076
-7130.997542674124,1669804855.032539
6333.69285199257,1669804855.0327895
6233.840951023301,1669804855.0344613
-6175.610361935905,1669804855.0346904
-5520.151803898534,1669804855.0732014
5827.355271903441,1669804855.073621
2954.0563649262167,1669804855.0768511
-9495.043074868645,1669804855.0772607
-5597.21726820374,1669804855.0799706
8222.706944046338,1669804855.0803597
5311.746305500812,1669804855.081853
-7533.383965879952,1669804855.0820475
-3688.797029755433,1669804855.0835245
10152.09571645854,1669804855.083721
6702.367093927249,1669804855.118745
-8349.655684317308,1669804855.1192164
-7208.096583386463,1669804855.1219482
6365.840455714566,1669804855.122277
5688.565782452697,1669804855.1247652
-6626.644994528334,1669804855.125102
-4941.395831447859,1669804855.127418
7900.94059931498,1669804855.127723
5437.3187234923025,1669804855.1622403
-8716.118580317565,1669804855.1625257
-6683.7383573354855,1669804855.1645114
7822.502093259478,1669804855.1647654
6605.629979359532,1669804855.1673667
-7195.932671660869,1669804855.1676376
-5215.542225119194,1669804855.169512
9378.174371431687,1669804855.16982
7818.439119587077,1669804855.1719131
-6962.388908637156,1669804855.1722045
-5677.404174827321,1669804855.207834
9724.809215129531,1669804855.2082074
8971.960912141472,1669804855.2107277
-6273.907703903416,1669804855.2110727
-6526.858392055124,1669804855.213422
5556.65585859818,1669804855.2137337
2847.4971607514026,1669804855.2159832
-10518.361619551972,1669804855.216334
-7912.217769818737,1669804855.2532725
6496.865546100267,1669804855.253667
4851.4763996220245,1669804855.2565453
-9328.885853468208,1669804855.2569623
-7689.825805743572,1669804855.2597713
6152.856031932167,1669804855.2601466
3992.142969300001,1669804855.2627797
-9845.855291004385,1669804855.2631555
-6173.313891618079,1669804855.26542
10148.22581878788,1669804855.2656987
7983.71479465272,1669804855.2974083
-8438.046208220616,1669804855.297728
-7205.056453647678,1669804855.3006732
7970.677135826784,1669804855.3010297
6180.269079017284,1669804855.303508
-8743.172326046606,1669804855.3038526
-6625.196956459451,1669804855.3059196
8734.143654028265,1669804855.3066308
7055.033106989588,1669804855.3431067
-8025.741316262644,1669804855.3435328
-6684.976085837523,1669804855.346206
